-73.86260199,40.73003658,63rd Rd & Queens Blvd At Sw Corner,E-M-R,11374
-73.84332306,40.69512325,104th St & Jamaica Ave At Se Corner,J-Z,11418
-73.80248464,40.70165788,158th St & Archer Ave At Sw Corner,E-J-Z,11432
-73.79984884,40.70286887,Parsons Blvd & Archer Ave At Ne Corner,E-J-Z,11432
-73.95822816,40.70820908,Marcy Ave & Broadway At Sw Corner (To Queens And Canarsie Only),J-M-Z,11211
-73.90433753,40.69614218,George St & Wycoff Ave At Ne Corner (To Manhattan Only),L,11385
-73.90546887,40.69583888,Halsey St & Wycoff Ave At Se Corner (To Canarsie Only),L,11237
-73.9746192,40.68651161,Portland Ave & Fulton Ave At Nw Corner (To Manhattan Only),A-C,11217
-73.96673679,40.68326814,Clinton Ave & Fulton Ave At Se Corner (To Queens Only),A-C,11238
-73.94048393,40.68010641,Throop Ave & Fulton St At Nw Corner (To Manhattan Only),A-C,11216
-73.92985242,40.67904589,Utica Ave & Fulton St At Sw Corner,A-C,11233
-73.93230739,40.67964109,Stuyvesant Ave & Fulton St At Nw Corner,A-C,11213
-73.96557301,40.6879882,Washington Ave & Lafayette Ave At Se Corner,G,11238
-73.96763331,40.68812196,Clinton Ave & Lafayette Ave At Ne Corner,G,11238
-73.96019798,40.68901478,Classon Ave & Lafayette Ave At Nw Corner,G,11238
-73.95500775,40.68957511,Bedford Ave & Lafayette Ave At Ne Corner,G,11205
-73.95522175,40.68930147,Bedford Ave & Lafayette Ave At Sw Corner,G,11205
-73.95040877,40.70525684,Union Ave & Broadway At Sw Corner,G,11206
-73.95006853,40.70525669,Union Ave & Broadway At Se Corner,G,11211
-73.97858264,40.59267201,8th St & 86th St At Se Corner,N,11223
-73.96165108,40.65523734,Ocean Ave & Parkside Ave At Ne Corner,B-Q,11225
-73.96185456,40.62957072,15th St & Avenue H At Se Corner,B-Q,11230
-73.94727232,40.63265183,Nostrand Ave & Flatbush Ave At Ne Corner,5-Feb,11210
-73.97585102,40.64990375,Prospect Expwy & Fort Hamilton Pkwy At Nw Corner,F,11218
-73.97674729,40.63063505,Mcdonald Ave & 18th Ave At Se Corner,F,11218
-74.03079527,40.61596398,5th Ave & 95th St At Ne Corner,R,11209
-73.92968082,40.81316833,Grand Concourse & 138th St At Ne Corner,5-Apr,10451
-74.25114201,40.51339533,Main St & Ellis St At Sw Corner,@,10307
-74.24548477,40.51553233,& Ellis St At S Corner,@,10307
-73.891353,40.74701933,74th St & Roosevelt Ave At Ne Corner,7-E-F-M-R,11372
-73.884044,40.74777933,82nd St & Roosevelt Ave At Nw Corner,7,11372
-73.87646,40.74830933,90th St & Roosevelt Ave At Se Corner,7,11373
-73.87641,40.74857533,90th St & Roosevelt Ave At Ne Corner,7,11372
-73.870237,40.73311133,Woodhaven Blvd & Queens Blvd At Se Corner,E-M-R,11373
-73.869353,40.74931933,Junction Blvd & Roosevelt Ave At Ne Corner,7-7 Express,11368
-73.862555,40.74976833,103rd St & Roosevelt Ave At Se Corner,7,11368
-73.85206225,40.72607234,67th Dr & Queens Blvd At Sw Corner,E-M-R,11375
-73.85155899,40.72624043,67th Dr & Queens Blvd At Nw Corner,E-M-R,11375
-73.853184,40.72706233,67th Ave & Queens Blvd At Ne Corner,E-M-R,11375
-73.844021,40.72111433,71st & Queens Blvd At Se Corner,E-F-M-R,11375
-73.8444062,40.72192934,108th St & Queens Blvd At Nw Corner,E-F-M-R,11375
-73.831678,40.71381233,Union Tpke & Queens Blvd At Se Corner,E-F,11415
-73.829928,40.71409433,Union Tpke & Queens Blvd At Ne Corner,E-F,11415
-73.83665814,40.71790348,75th Rd & Queens Blvd At Se Corner (To Jamaica Only),E-F,11375
-73.831995,40.71469533,Union Tpke & Queens Blvd At Nw Corner,E-F,11375
-73.831589,40.71500333,Union Tpke & Queens Blvd At Sw Corner,E-F,11375
-73.830301,40.75941433,Main St & Roosevelt Ave At Sw Corner,7-7 Express,11354
-73.830368,40.75960833,Main St & Roosevelt Ave At Nw Corner,7-7 Express,11354
-73.829932,40.75952233,Main St & Roosevelt Ave At Se Corner,7-7 Express,11354
-73.829171,40.75989833,Main St & Roosevelt Ave At Ne Corner,7-7 Express,11354
-73.828998,40.75994333,Main St & Roosevelt Ave At Ne Corner,7-7 Express,11354
-73.81971834,40.70928266,Van Wyck Blvd & Queens Blvd At Se Corner (To Jamaica Only),E-F,11415
-73.819629,40.70970333,84th Rd & Queens Blvd At Ne Corner (To Manhattan Only),E-F,11435
-73.811988,40.70492833,144th St & Hillside Ave At Sw Corner,F,11435
-73.807943,40.70041033,Sutphin Blvd & Archer Ave At Sw Corner,E-J-Z,11435
-73.807672,40.70084833,Sutphin Blvd & Archer Ave At Ne Corner,E-J-Z,11435
-73.809641,40.70590233,Sutphin Blvd & Hillside Ave At Ne Corner,F,11435
-73.801826,40.70220633,153rd St & Archer Ave At Ne Corner,E-J-Z,11432
-73.804295,40.70713733,153rd St & Hillside Ave At Se Corner,F,11432
-73.80446,40.70738033,153rd St & Hillside Ave At Ne Corner,F,11432
-73.802937,40.70776133,Parsons Blvd & Hillside Ave At Nw Corner,F,11432
-73.799751,40.70263733,Parsons Blvd & Archer Ave At Ne Corner,E-J-Z,11433
-73.794701,40.70981533,168th St & Hillside Ave At Sw Corner,F,11432
-73.793023,40.71051333,169th St & Hillside Ave At Sw Corner,F,11432
-73.792857,40.71058233,169th St & Hillside Ave At Se Corner,F,11432
-73.785089,40.71250033,179th St & Hillside Ave At Nw Corner,F,11432
-73.78498,40.71223433,179th St & Hillside Ave At Sw Corner,F,11432
-73.78442,40.71265333,179th St & Hillside Ave At Ne Corner,F,11432
-73.784266,40.71269933,179th St & Hillside Ave At Ne Corner,F,11432
-73.783622,40.71256333,179th Pl & Hillside Ave At Sw Corner,F,11432
-73.783179,40.71294033,180th St & Hillside Ave At Nw Corner,F,11432
-73.782215,40.71320033,Midland Pkwy & Hillside Ave At Ne Corner,F,11432
-73.837489,40.58049533,Beach 116th St & Wainwright Ct At Ne Corner,A-S,11694
-73.827546,40.58339833,Beach 106th St & Rockaway Frwy At Sw Corner,A-S,11694
-73.827124,40.58319733,Beach 106th St & Rockaway Frwy At Sw Corner,A-S,11694
-73.826412,40.58369533,Beach 106th St & Rockaway Frwy At Nw Corner,A-S,11694
-73.82018,40.58532833,Beach 98th St & Rockaway Frwy At Sw Corner,A-S,11694
-73.814204,40.58800933,Beach 90th St & Rockaway Frwy At Ne Corner,A-S,11693
-73.813813,40.58813233,Beach 89th St & Rockaway Frwy At Nw Corner,A-S,11693
-73.79778,40.59067433,Beach 67th St & Rockaway Frwy At Nw Corner,A,11692
-73.79615,40.59088133,Beach 67th St & Rockaway Frwy At Sw Corner,A,11692
-73.789585,40.59222333,Beach 60th St & Rockaway Frwy At Se Corner,A,11692
-73.789443,40.59250733,Beach 60th St & Rockaway Frwy At Ne Corner,A,11692
-73.789069,40.59250633,Beach 59th Sr & Rockaway Frwy At Nw Corner,A,11692
-73.787349,40.59221833,Beach 59th St & Rockaway Frwy At Se Corner,A,11692
-73.775619,40.59288533,Beach 44th St & Edgemere Ave At Sw Corner,A,11691
-73.775661,40.59313733,Beach 44th St & Edgemere Ave At Nw Corner,A,11691
-73.768288,40.59552933,Beach 36th & Edgemere Ave At Ne Corner,A,11691
-73.768012,40.59566033,Beach 35th & Rockaway Frwy At Nw Corner,A,11691
-73.89918,40.67683433,Georgia Av & Fulton St At Sw Corner,J,11207
-73.97475741,40.68731737,South Portland Ave & Fulton St At Nw Corner,G,11217
-73.97470891,40.68708062,South Portland Ave & Fulton St At Sw Corner,G,11217
-73.865491,40.67673533,Grant Ave & Pitkin Ave At Ne Corner,A-S,11208
-73.860063,40.67917033,77th St & Liberty Ave At Se Corner,A-S,11417
-73.873579,40.68961533,Crescent St & Jamaica Ave At Ne Corner,J,11208
-73.859079,40.69264833,85th St & Jamaica Ave At Ne Corner,J,11421
-73.830438,40.66021733,103rd St & 159th Ave At Se Corner,A,11414
-73.857687,40.67929733,80th St & Liberty Ave At Se Corner,A-S,11417
-73.89933376,40.65901428,Van Sinderen Ave & New Lots Ave At Sw Corner,L,11207
-73.90192123,40.66861094,Lirr Bay Ridge Divide & Sutter Ave At Nw Corner,L,11207
-73.97671091,40.68712544,Fort Greene Pl & Lafayette Ave At Nw Corner,G,11217
-73.852707,40.67989433,86th St & Liberty Ave At Nw Corner,A-S,11417
-73.845072,40.68037433,94th St & Liberty Ave At Nw Corner,A-S,11417
-73.858947,40.69239533,85th St & Jamaica Ave At Se Corner,J,11421
-73.834756,40.66940933,99th Pl & Hawtree St At Ne Corner,A,11417
-73.83881,40.68155333,102nd St & Liberty Ave At Nw Corner,A-S,11417
-73.836839,40.68187633,104th St & Liberty Ave At Se Corner,A-S,11417
-73.837027,40.69679633,111th St & Jamaica Blvd At Ne Corner,J,11418
-73.831047,40.68462033,111th St & Liberty Ave At Se Corner,A-S,11419
-73.831128,40.68489633,111th St & Liberty Ave At Ne Corner,A-S,11419
-73.829313,40.70023933,121st St & Jamaica Ave At Sw Corner,J-Z,11418
-73.83713367,40.69703001,111th St & Jamaica Blvd At Se Corner,J,11418
-73.827238,40.70061233,123rd St & Jamaica Ave At Se Corner,J-Z,11418
-74.031373,40.61603433,4th Ave & 95th St At Sw Corner,R,11209
-74.030647,40.61759533,4th Ave & 93th St At Sw Corner,R,11209
-74.028554,40.62262333,4th Ave & 86th St At Sw Corner,R,11209
-74.028203,40.62346933,4th Ave & 85th St At Sw Corner,R,11209
-74.025735,40.62953933,4th Ave & 77th St At Nw Corner,R,11209
-74.001898,40.60768933,18th Ave & 85th St At Se Corner,D,11214
-73.998444,40.60457934,20th Ave & 86th St At Sw Corner,D,11214
-74.00028499,40.61401857,New Utrecht Ave & 77th St At Ne Corner,D,11214
-73.998022,40.60463933,20th Ave & 86th St At Ne Corner,D,11214
-73.994036,40.60192233,Bay Pkwy & 86th St At Sw Corner,D,11214
-73.993872,40.60211933,Bay Pkwy & 86th St At Nw Corner,D,11214
-73.993583,40.60194633,Bay Pkwy & 86th St At Ne Corner,D,11214
-74.00414,40.63056033,11th Ave & 62nd St At Nw Corner,N,11219
-73.996868,40.62563333,New Utrecht Ave & 62nd St At Se Corner,D-N,11219
-73.996942,40.62711333,14th Ave & 61st St At Nw Corner,D-N,11219
-73.996708,40.62736933,14th Ave & 61st St At Nw Corner,D-N,11219
-73.995615,40.63154933,New Utrecht Ave & 55th St At Sw Corner,D,11219
-73.995289,40.63156933,New Utrecht Ave & 55th St At Ne Corner,D,11219
-73.980951,40.57633333,Stillwell Ave & Surf Ave At Ne Corner,D-F-N-Q,11224
-73.97688031,40.57577796,8th St & Surf Ave At Nw Corner,F-Q,11224
-73.97444291,40.58057586,West 6th St & Neptune Ave At Ne Corner,F,11224
-73.983731,40.58799533,Stillwell Ave & Bay 50th St At Sw Corner,D,11223
-73.983794,40.58832933,Stillwell Ave & Bay 50th St At Sw Corner,D,11223
-73.983513,40.58841833,Stillwell Ave & Bay 50th St At Se Corner,D,11223
-73.987191,40.59776433,25th Ave & 86th St At Se Corner,D,11214
-73.986972,40.59796733,25th Ave & 86th St At Ne Corner,D,11214
-73.974255,40.59051033,Mcdonald Ave & Avenue X At Nw Corner,F,11223
-73.97894,40.59643933,8th St & Avenue U At Ne Corner,N,11223
-73.969336,40.57657233,Ocean Pkwy & Brighton Beach Rd At Nw Corner,Q,11235
-73.969016,40.57657833,Ocean Pkwy & Brighton Beach Rd At Nw Corner,Q,11235
-73.961891,40.57736833,Branch 6 St & Brighton Beach Rd At Sw Corner,B-Q,11235
-73.961961,40.57766033,Branch 6 St & Brighton Beach Rd At Nw Corner,B-Q,11235
-73.961719,40.57770733,Branch 6 St & Brighton Beach Rd At Nw Corner,B-Q,11235
-73.96018,40.57772533,Branch 7 St & Brighton Beach Rd At Se Corner,B-Q,11235
-73.973652,40.59509133,Mcdonald Ave & Gravesend Neck Rd At Sw Corner,F,11223
-73.9734499,40.59684753,Mcdonald Ave & Avenue U At Sw Corner,F,11223
-73.9731529,40.59682953,Mcdonald Ave & Avenue U At Se Corner,F,11223
-73.980199,40.60321233,7th St & Highlawn Ave At Sw Corner,N,11223
-73.974184,40.61431933,Mcdonald Ave & Avenue N At Nw Corner,F,11230
-73.973871,40.61432433,Mcdonald Ave & Avenue N At Ne Corner,F,11230
-73.984902,40.61736033,20th Ave & 64th St At Ne Corner,N,11204
-73.974245,40.61614133,Mcdonald Ave & Avenue M At Se Corner,F,11230
-73.975502,40.62085333,Mcdonald Ave & Bay Pkwy At Sw Corner,F,11230
-73.975479,40.62115733,Mcdonald Ave & Bay Pkwy At Nw Corner,F,11230
-73.972359,40.60219633,Mcdonald Ave & Avenue S At Ne Corner,F,11223
-73.972413,40.60403133,Mcdonald Ave & Kings Hwy At Sw Corner,F,11223
-73.973115,40.60860633,Mcdonald Ave & Avenue P At Sw Corner,F,11223
-73.9579813,40.60877686,15th St & Kings Hwy At Se Corner,B-Q,11229
-73.957698,40.60891133,15th St & Kings Hwy At Se Corner,B-Q,11229
-73.95946319,40.61801875,15th St & Avenue M At Se Corner,B-Q,11230
-73.96084244,40.62514111,15th St & Avenue J At Se Corner,B-Q,11230
-73.954296,40.58576833,14th St & Voorhies Ave At Ne Corner,B-Q,11235
-73.95512,40.59502033,15th St & Gravesend Neck Rd At Ne Corner,B-Q,11229
-73.956064,40.59894733,15th St & Avenue U At Ne Corner,B-Q,11229
-74.023602,40.63476333,4th Ave & Bay Ridge Ave At Nw Corner,R,11220
-74.02329,40.63549633,4th Ave & 68th St At Nw Corner,R,11220
-74.017873,40.64162033,4th Ave & 59th St At Nw Corner,N-R,11220
-74.017615,40.64144233,4th Ave & 59th St At Ne Corner,N-R,11220
-74.017482,40.64157933,4th Ave & 59th St At Ne Corner,N-R,11220
-74.01080707,40.63444011,8th Ave & 62nd St At Nw Corner,N,11220
-74.014386,40.64455833,4th Ave & 53rd St At Se Corner,N-R,11220
-74.014581,40.64465333,4th Ave & 53rd St At Sw Corner,N-R,11220
-74.009702,40.64941333,4th Ave & 45th St At Nw Corner,N-R,11220
-74.009515,40.64959733,4th Ave & 45th St At Nw Corner,N-R,11220
-74.009249,40.64950833,4th Ave & 45th St At Ne Corner,N-R,11220
-73.99447,40.64033633,New Utrecht Ave & 45th St At Nw Corner,D,11219
-73.994079,40.64118833,New Utrecht Ave & 44th St At Ne Corner,D,11219
-74.004488,40.65449233,4th Ave & 36th St At Nw Corner,D-N-R,11232
-73.998231,40.66047833,4th Ave & 25th St At Sw Corner (To Bay Ridge And Coney Island Only),D-N-R,11232
-73.993232,40.66529133,4th Ave & Prospect Ave At Se Corner (To Bay Ridge And Coney Island Onl,D-N-R,11215
-73.992959,40.66510733,4th Ave & Prospect Ave At Sw Corner (To Manhattan Only),D-N-R,11215
-73.99732155,40.67461614,Smith St & 9th St At Ne Corner,F-G,11231
-73.978202,40.63542433,Mcdonald Ave & Ditmas Ave At Sw Corner,F,11218
-73.97817,40.63699633,Mcdonald Ave & Cortelyou Rd At Se Corner,F,11218
-73.979545,40.64263133,Mcdonald Ave & Church Ave At Sw Corner,F,11218
-73.979998,40.64494233,Mcdonald Ave & Albemarle Rd At Sw Corner,F,11218
-73.976093,40.65180433,Prospect Ave & Greenwood Ave At Ne Corner,F,11218
-73.975913,40.65260833,Prospect Ave & Reeve Pl At Se Corner,F,11218
-73.97968335,40.66015191,Prospect Park West & 16th St At Ne Corner,F,11215
-73.979962,40.65944733,Howard Pl & Windsor Pl At Ne Corner,F,11215
-73.978992,40.66076333,Prospect Park West & Prospect Park Southwest At Ne Corner,F,11215
-73.979672,40.66143033,Prospect Park West & 14th St At Sw Corner,F,11215
-73.96192731,40.65414202,Ocean Ave & Woodruff Ave At Nw Corner,B-Q,11226
-73.988765,40.67054533,4th Ave & 9th St At Nw Corner,D-F-G-N-R,11215
-73.98846,40.67040733,4th Ave & 9th St At Ne Corner,D-F-G-N-R,11215
-73.981454,40.66667233,7th Ave & 9th St At Se Corner,F,11215
-73.979014,40.66549233,8th Ave & 9th St At Se Corner,F,11215
-73.974294,40.68606733,Portland Ave & Fulton Ave At Se Corner (To Queens Only),A-C,11217
-73.974362,40.68647333,Portland Ave & Fulton Ave At Ne Corner (To Manhattan Only),A-C,11217
-73.973431,40.68572933,Oxford St & Fulton Ave At Sw Corner (To Queens Only),A-C,11217
-73.934408,40.85855233,Fort Washington Ave & Margaret Corbin Dr At Se Corner,A,10040
-73.92511,40.86118333,Hillside Ave & Nagle Ave At Sw Corner,1,10040
-73.925078,40.86118733,Hillside Ave & Nagle Ave At Sw Corner,1,10040
-73.927279,40.86524833,Broadway & Dyckman St At Se Corner,A,10040
-73.927411,40.86529633,Broadway & Dyckman St At Se Corner,A,10040
-73.92699,40.86543433,Broadway & Dyckman St At Ne Corner,A,10040
-73.92142,40.86779933,Broadway & 207th St At Sw Corner,A,10034
-73.920974,40.86763233,Broadway & 207th St At Sw Corner,A,10034
-73.918938,40.86425733,10th Ave & 207th St At Se Corner (Uptown Only),1,10034
-73.9189,40.86470033,10th Ave & 207th St At Nw Corner (Downtown Only),1,10034
-73.919611,40.86828833,Broadway & Isham St At Nw Corner,A,10034
-73.915488,40.86939133,10th Ave & 215th St At Sw Corner (Downtown Only),1,10034
-73.91523,40.86930933,10th Ave & 215th St At Se Corner (Uptown Only),1,10034
-73.914954,40.86972933,10th Ave & 215th St At Ne Corner (Uptown Only),1,10034
-73.910542,40.87445433,Broadway & 225th St At Nw Corner (Downtown Only),1,10463
-73.905024,40.87877533,Broadway & 231st St At Sw Corner (To Manhattan Only),1,10463
-73.904821,40.87869433,Broadway & 231st St At Se Corner (To Van Cortlandt Pk Only),1,10463
-73.904751,40.87916833,Broadway & 231st St At Nw Corner (To Manhattan Only),1,10463
-73.900917,40.88483533,Broadway & 238th St At Sw Corner (To Manhattan Only),1,10463
-73.900457,40.88519133,Broadway & 238th St At Se Corner (To Van Cortlandt Pk Only),1,10463
-73.898247,40.89015733,Broadway & 242nd St At Nw Corner,1,10471
-73.897781,40.88997333,Broadway & 242nd St At Ne Corner,1,10471
-73.94395262,40.74737297,Hunter St & 44th Ave At Sw Corner,E-G-M,11101
-73.94713042,40.74818629,21st St & 44th Ave At Ne Corner,E-G-M,11101
-73.94534122,40.7462415,23rd St & 45th Rd At Ne Corner,7-7 Express,11101
-73.98207866,40.77322975,Broadway & 66th St At Se Corner,2-Jan,10023
-73.98173535,40.77884767,Broadway & 72nd St At Ne Corner,1/2/03,10023
-73.95555269,40.77935593,Lexington Ave & 86th St At Se Corner (Uptown Only),4-5-6-6 Express,10028
-73.95535156,40.77949594,Lexington Ave & 86th St At Ne Corner (Uptown Only),4-5-6-6 Express,10028
-73.93737685,40.85314111,Fort Washington Ave & 185th St At Se Corner,A,10033
-73.93265195,40.8564663,Broadway & 190th St At Ne Corner,1,10040
-73.926984,40.81070033,Lincoln Ave & 138th St At Se Corner,6-6 Express,10454
-73.926739,40.81085233,3rd Ave & 138th St At Ne Corner,6-6 Express,10454
-73.925385,40.81003233,Alexander Ave & 138th St At Sw Corner,6-6 Express,10454
-73.925372,40.81028033,Alexander Ave & 138th St At Nw Corner,6-6 Express,10454
-73.927628,40.81832033,Grand Concourse & 149th St At Sw Corner,2/4/05,10451
-73.92759,40.81839133,Grand Concourse & 149th St At Sw Corner,2/4/05,10451
-73.927101,40.81840533,Grand Conccourse & 149th St At Se Corner,2/4/05,10451
-73.9262,40.82754533,River Ave & 161st St At Sw Corner,4-B-D,10452
-73.92617,40.82778633,River Ave & 161st St At Sw Corner,4-B-D,10451
-73.925839,40.82774033,River Ave & 161st St At Se Corner,4-B-D,10451
-73.926042,40.82796333,River Ave & 161st St At Nw Corner,4-B-D,10452
-73.92556098,40.82812986,River Ave & 161st St At Ne Corner,4-B-D,10451
-73.919232,40.80742933,Brook Ave & 138th St At Se Corner (To Pelham Bay Pk Only),6,10454
-73.914195,40.80534333,Cypress Ave & 138th St At Sw Corner (To Pelham Bay Pk Only),6,10454
-73.913628,40.80530433,Cypress Ave & 138th St At Ne Corner (To Manhattan Only),6,10454
-73.913848,40.80539333,Cypress Ave & 138th St At Ne Corner (To Manhattan Only),6,10454
-73.917727,40.81586033,3rd Ave & 149th St At Se Corner (Northbound Only),5-Feb,10455
-73.917891,40.81625333,Melrose Ave & 149th St At Nw Corner (To Manhattan Only),5-Feb,10455
-73.924168,40.82735533,Walton Ave & 161st St At Nw Corner,4-B-D,10451
-73.924093,40.82751033,Walton Ave & 161st St At Nw Corner,4-B-D,10452
-73.908065,40.80817933,Southern Blvd & St Mary's St At Sw Corner (To Manhattan Only),6,10454
-73.908002,40.80832233,Southern Blvd & St Mary's St At Nw Corner (To Manhattan Only),6,10454
-73.907618,40.80834033,Southern Blvd & St Mary's St At Ne Corner (To Pelham Bay Pk Only),6,10455
-73.904207,40.81184833,Southern Blvd & 149th St At Se Corner (To Pelham Bay Pk Only),6,10455
-73.92631599,40.82767122,River Ave & 161st St At Sw Corner,4-B-D,10451
-73.92636251,40.82758845,River Ave & 161st St At Sw Corner,4-B-D,10451
-73.7621746,40.5994409,Beach 25th St & Rockaway Frwy At Nw Corner,A,11691
-73.903806,40.81237233,Southern Blvd & 149th St At Nw Corner (To Manhattan Only),6,10455
-73.907836,40.81634933,Jackson Ave & 152nd St At Ne Corner (Northbound Only),5-Feb,10455
-73.907825,40.81662933,Jackson Ave & Westchester Ave At Ne Corner (To Manhattan Only),5-Feb,10455
-73.901987,40.81963433,Westchester & 160th St At Sw Corner (To Manhattan Only),5-Feb,10455
-73.901405,40.81956033,Prospect Ave & Longwood Ave At Ne Corner (Northbound Only),5-Feb,10459
-73.90168,40.81990233,Prospect Ave & 160th St At Nw Corner (To Manhattan Only),5-Feb,10459
-73.896486,40.81632733,Southern Blvd & Longwood Ave At Sw Corner (To Manhattan Only),6,10455
-73.89299849,40.82389454,Westchester Ave & Simpson St At Sw Corner (Northbound Only),5-Feb,10459
-73.893114,40.82417733,Westchester Ave & Simpson St At Nw Corner (To Manhattan Only),5-Feb,10459
-73.892715,40.82440233,Westchester Ave & Simpson St At Ne Corner (To Manhattan Only),5-Feb,10459
-73.891575,40.82064133,Hunts Point Ave & 163rd St At Sw Corner,6-6 Express,10459
-73.890398,40.82079433,Hunts Point Ave & 163rd St At Se Corner,6-6 Express,10459
-73.886275,40.82742333,Whitlock Ave & Westchester Ave At Sw Corner,6,10459
-73.879238,40.82847333,Elder Ave & Westchester Ave At Sw Corner,6,10472
-73.879109,40.82873333,Elder Ave & Westchester Ave At Ne Corner,6,10472
-73.921404,40.83586533,River Ave & 167th St At Ne Corner,4,10452
-73.921118,40.83577133,River Ave & 167th St At Nw Corner,4,10452
-73.918822,40.83291233,Grand Concourse & Mcclellan St At Se Corner,B-D,10456
-73.919399,40.83311133,Grand Concourse & Mcclellan St At Sw Corner,B-D,10452
-73.917562,40.83428633,Grand Concourse & 167th St At Se Corner,B-D,10456
-73.917838,40.83478833,Grand Concourse & 167th St At Nw Corner,B-D,10452
